time,wx (rad/s),wy (rad/s),wz (rad/s)
19.034,2.29,2.12,-0.97
19.037,2.28,2.25,-1.08
19.037,2.28,2.33,-1.15
19.039,2.32,2.42,-1.23
19.041,2.38,2.63,-1.42
19.049,2.50,2.90,-1.63
19.049,2.67,3.17,-1.90
19.049,2.80,3.30,-2.06
19.050,3.02,3.56,-2.43
19.052,3.14,3.69,-2.64
19.053,3.42,3.93,-3.08
19.057,3.71,4.16,-3.50
19.057,3.84,4.25,-3.69
19.060,4.14,4.29,-4.01
19.085,4.27,4.20,-4.12
19.086,4.56,3.93,-4.22
19.086,4.93,3.44,-4.12
19.087,5.16,3.08,-3.97
19.087,5.55,2.35,-3.54
19.087,5.75,1.99,-3.27
19.087,6.14,1.10,-2.61
19.087,6.51,0.25,-1.89
19.088,6.66,-0.10,-1.52
19.088,6.92,-0.80,-0.80
19.088,7.05,-1.03,-0.46
19.088,7.24,-1.29,0.14
19.088,7.34,-1.35,0.67
19.089,7.39,-1.38,0.92
19.089,7.40,-1.29,1.37
19.092,7.35,-1.20,1.54
19.094,7.25,-1.02,1.84
19.097,7.12,-0.90,2.11
19.098,7.04,-0.83,2.21
19.099,6.87,-0.68,2.32
19.101,6.66,-0.55,2.27
19.103,6.54,-0.48,2.18
19.106,6.25,-0.34,1.88
19.107,6.09,-0.25,1.67
19.109,5.71,-0.10,1.12
19.114,5.25,0.05,0.45
19.114,5.04,0.13,0.08
19.116,4.56,0.19,-0.66
19.117,4.31,0.20,-1.03
19.119,3.84,0.13,-1.72
19.121,3.39,0.01,-2.36
19.123,3.16,-0.05,-2.66
19.126,2.75,-0.11,-3.19
19.128,2.38,-0.10,-3.65
19.131,2.21,-0.07,-3.85
19.132,1.92,0.09,-4.20
19.134,1.78,0.21,-4.36
19.136,1.52,0.48,-4.62
19.137,1.30,0.80,-4.81
19.139,1.19,0.95,-4.89
19.141,0.98,1.25,-4.98
19.143,0.87,1.41,-5.01
19.148,0.58,1.93,-5.02
19.149,0.49,2.13,-5.00
19.150,0.42,2.32,-4.96
19.151,0.30,2.66,-4.85
19.153,0.20,3.07,-4.71
19.156,0.13,3.47,-4.56
19.157,0.12,3.65,-4.47
19.159,0.09,3.82,-4.38
19.187,0.06,4.11,-4.18
19.187,0.03,4.36,-3.97
19.188,0.00,4.57,-3.76
19.188,-0.02,4.65,-3.65
19.188,-0.02,4.75,-3.54
19.188,-0.03,4.88,-3.31
19.188,-0.05,4.98,-3.07
19.188,-0.03,5.02,-2.81
19.189,-0.02,5.01,-2.66
19.189,0.03,4.97,-2.34
19.189,0.06,4.94,-2.17
19.189,0.15,4.86,-1.83
19.189,0.25,4.76,-1.47
19.189,0.31,4.72,-1.28
19.190,0.49,4.63,-0.91
19.192,0.55,4.57,-0.71
19.193,0.74,4.49,-0.30
19.197,0.95,4.40,0.11
19.197,1.04,4.30,0.31
19.199,1.26,4.17,0.69
19.202,1.37,4.10,0.88
19.203,1.55,3.94,1.23
19.206,1.74,3.73,1.54
19.207,1.83,3.60,1.69
19.209,2.00,3.32,1.96
19.213,2.09,3.21,2.09
19.214,2.24,2.97,2.32
19.216,2.38,2.70,2.51
19.218,2.46,2.59,2.60
19.219,2.56,2.27,2.69
19.221,2.59,1.93,2.72
19.223,2.60,1.78,2.69
19.226,2.47,1.44,2.59
19.228,2.33,1.26,2.50
19.231,2.00,0.91,2.25
19.232,1.52,0.57,1.91
19.233,1.21,0.39,1.69
19.237,0.51,-0.02,1.22
19.238,0.14,-0.25,1.00
19.240,-0.51,-0.77,0.61
19.241,-1.01,-1.12,0.30
19.243,-1.18,-1.20,0.18
19.250,-1.53,-1.32,-0.04
19.250,-1.59,-1.33,-0.07
19.250,-1.61,-1.28,-0.08
19.252,-1.60,-1.21,-0.05
19.253,-1.62,-1.20,-0.01
19.256,-1.59,-1.18,0.08
19.264,-1.57,-1.22,0.18
19.264,-1.60,-1.26,0.23
19.264,-1.64,-1.33,0.31
19.289,-1.66,-1.37,0.35
19.290,-1.82,-1.40,0.44
19.290,-1.91,-1.40,0.46
19.290,-1.98,-1.38,0.48
19.290,-2.17,-1.33,0.50
19.290,-2.37,-1.30,0.53
19.290,-2.54,-1.28,0.56
19.291,-2.60,-1.27,0.59
19.291,-2.68,-1.27,0.62
19.291,-2.77,-1.26,0.70
19.291,-2.82,-1.25,0.80
19.291,-2.84,-1.24,0.92
19.291,-2.87,-1.25,0.99
19.291,-2.83,-1.25,1.05
19.291,-2.85,-1.27,1.16
19.293,-2.88,-1.30,1.27
19.296,-2.92,-1.33,1.37
19.298,-2.91,-1.34,1.40
19.299,-2.96,-1.41,1.49
19.301,-3.02,-1.45,1.52
19.303,-3.11,-1.53,1.58
19.306,-3.21,-1.59,1.62
19.307,-3.29,-1.62,1.64
19.309,-3.42,-1.63,1.67
19.314,-3.48,-1.63,1.68
19.314,-3.63,-1.60,1.70
19.317,-3.76,-1.52,1.70
19.318,-3.80,-1.47,1.70
19.320,-3.93,-1.38,1.69
19.322,-3.99,-1.30,1.68
19.323,-4.10,-1.19,1.65
19.326,-4.20,-1.08,1.63
19.327,-4.25,-1.02,1.62
19.329,-4.32,-0.92,1.60
19.331,-4.34,-0.89,1.59
19.333,-4.40,-0.82,1.57
19.336,-4.41,-0.73,1.55
19.337,-4.40,-0.70,1.54
19.340,-4.37,-0.60,1.51
19.341,-4.29,-0.46,1.49
19.343,-4.23,-0.38,1.45
19.349,-4.07,-0.17,1.39
19.350,-3.95,-0.03,1.36
19.350,-3.62,0.25,1.28
19.351,-3.18,0.56,1.19
19.354,-2.88,0.71,1.13
19.356,-2.15,0.94,0.98
19.357,-1.69,0.97,0.87
19.359,-0.60,0.82,0.61
19.361,0.48,0.36,0.24
19.390,0.98,0.09,0.06
19.390,2.07,-0.59,-0.37
19.390,3.02,-1.27,-0.84
19.390,3.37,-1.62,-1.08
19.391,3.90,-2.36,-1.59
19.391,4.10,-2.70,-1.84
19.391,4.37,-3.27,-2.37
19.391,4.54,-3.68,-2.89
19.391,4.60,-3.84,-3.16
19.391,4.56,-4.04,-3.64
19.392,4.51,-4.06,-3.87
19.392,3.97,-3.84,-4.36
19.392,3.71,-3.69,-4.43
19.392,3.41,-3.49,-4.45
19.392,2.74,-3.06,-4.35
19.396,1.98,-2.80,-4.05
19.396,1.16,-2.84,-3.58
19.397,0.79,-2.98,-3.34
19.399,0.39,-3.21,-3.06
19.401,-0.30,-3.82,-2.54
19.403,-0.91,-4.57,-2.04
19.406,-1.43,-5.30,-1.57
19.411,-1.67,-5.63,-1.34
19.411,-1.87,-5.93,-1.11
19.412,-2.19,-6.30,-0.62
19.413,-2.49,-6.40,-0.16
19.416,-2.78,-6.27,0.24
19.417,-2.92,-6.11,0.44
19.419,-3.15,-5.64,0.81
19.421,-3.26,-5.36,0.99
19.423,-3.31,-4.63,1.31
19.426,-2.79,-3.46,1.58
19.427,-2.14,-2.55,1.65
19.430,-0.24,-0.00,1.60
19.431,0.68,1.41,1.39
19.433,1.56,3.76,0.73
19.436,1.48,5.43,-0.00
19.437,1.23,5.90,-0.33
19.440,0.36,5.93,-0.80
19.441,-0.51,5.73,-0.95
19.443,-1.31,4.78,-1.20
19.450,-1.71,3.53,-1.48
19.451,-1.89,2.96,-1.60
19.451,-1.99,1.66,-1.79
19.451,-1.65,0.91,-1.89
19.454,-1.39,-0.15,-1.95
19.456,-0.98,-0.94,-1.98
19.457,-0.64,-1.29,-1.93
19.459,0.05,-1.67,-1.81
19.461,0.11,-1.74,-1.66
19.493,0.44,-1.94,-1.45
19.493,0.64,-2.11,-1.18
19.493,0.67,-2.16,-1.04
19.494,0.65,-2.33,-0.70
19.494,0.59,-2.53,-0.35
19.494,0.65,-2.64,-0.18
19.494,0.48,-2.86,0.21
19.494,0.41,-2.99,0.39
19.494,0.26,-3.27,0.80
19.494,0.06,-3.57,1.21
19.494,-0.11,-3.71,1.43
19.494,-0.30,-4.00,1.82
19.495,-0.42,-4.16,2.02
19.495,-0.64,-4.47,2.39
19.495,-0.84,-4.76,2.75
19.495,-0.89,-4.91,2.93
19.498,-1.05,-5.12,3.31
19.499,-1.13,-5.20,3.71
19.500,-1.10,-5.17,3.92
19.501,-0.98,-4.89,4.40
19.503,-0.91,-4.63,4.65
19.506,-0.53,-3.56,5.43
19.507,-0.42,-3.13,5.68
19.509,-0.34,-2.68,5.95
19.511,-0.21,-1.75,6.45
19.514,-0.13,-0.87,6.92
19.516,-0.13,-0.04,7.34
19.517,-0.18,0.35,7.51
19.519,-0.22,0.73,7.67
19.521,-0.36,1.48,7.96
19.523,-0.59,2.27,8.21
19.526,-0.93,3.21,8.39
19.527,-1.14,3.74,8.46
19.530,-1.38,4.30,8.51
19.531,-1.94,5.42,8.56
19.533,-2.57,6.46,8.51
19.536,-3.25,7.38,8.38
19.537,-3.63,7.79,8.29
19.539,-4.39,8.51,8.00
19.541,-4.78,8.82,7.82
19.543,-5.59,9.34,7.37
19.550,-6.38,9.59,6.83
19.550,-6.74,9.62,6.52
19.550,-7.38,9.47,5.86
19.551,-7.65,9.29,5.49
19.553,-8.07,8.71,4.67
19.556,-8.16,7.60,3.73
19.558,-8.05,6.84,3.20
19.559,-7.63,4.96,2.04
19.561,-7.36,3.95,1.44
19.583,-6.83,1.97,0.21
19.584,-6.31,0.21,-0.96
19.584,-6.06,-0.50,-1.47
19.584,-5.64,-1.56,-2.31
19.584,-5.46,-1.98,-2.65
19.584,-5.17,-2.67,-3.23
19.584,-4.91,-3.17,-3.64
19.585,-4.77,-3.35,-3.79
19.585,-4.45,-3.58,-3.94
19.585,-4.29,-3.64,-3.96
19.585,-3.95,-3.68,-3.86
19.586,-3.64,-3.71,-3.61
19.588,-3.51,-3.73,-3.44
19.589,-3.32,-3.75,-3.02
19.591,-3.20,-3.67,-2.57
19.596,-3.16,-3.58,-2.33
19.598,-3.15,-3.35,-1.84
19.598,-3.17,-3.19,-1.60
19.599,-3.25,-2.83,-1.13
19.601,-3.37,-2.33,-0.71
19.603,-3.49,-2.07,-0.52
19.606,-3.81,-1.11,-0.03
19.607,-3.81,-1.11,-0.03
19.609,-4.02,-0.44,0.25
19.611,-4.23,0.18,0.48
19.615,-4.28,0.47,0.57
19.616,-4.48,0.99,0.72
19.617,-4.50,1.20,0.76
19.619,-4.58,1.50,0.82
19.621,-4.64,1.66,0.86
19.623,-4.63,1.68,0.86
19.626,-4.56,1.54,0.85
19.627,-4.46,1.26,0.84
19.631,-4.40,1.09,0.84
19.632,-4.20,0.62,0.84
19.635,-4.11,0.37,0.85
19.636,-3.62,-0.42,0.89
19.640,-3.47,-0.67,0.91
19.640,-3.29,-0.94,0.93
19.641,-2.92,-1.42,0.99
19.643,-2.54,-1.83,1.06
19.650,-2.19,-2.19,1.12
19.651,-2.00,-2.34,1.15
19.651,-1.85,-2.47,1.17
19.652,-1.53,-2.68,1.22
19.653,-1.19,-2.78,1.26
19.656,-0.89,-2.80,1.29
19.657,-0.79,-2.78,1.30
19.659,-0.51,-2.68,1.31
19.661,-0.38,-2.60,1.30
19.691,-0.16,-2.40,1.28
19.691,0.04,-2.16,1.23
19.692,0.20,-2.04,1.20
19.692,0.38,-1.79,1.12
19.692,0.48,-1.64,1.08
19.692,0.71,-1.36,0.94
19.692,0.95,-1.13,0.81
19.692,1.03,-1.00,0.75
19.692,1.31,-0.80,0.63
19.692,1.44,-0.74,0.57
19.692,1.69,-0.64,0.45
19.693,1.94,-0.66,0.32
19.693,2.10,-0.71,0.25
19.693,2.34,-0.83,0.09
19.693,2.46,-0.88,0.00
19.693,2.70,-1.08,-0.17
19.697,2.89,-1.31,-0.35
19.707,2.97,-1.40,-0.44
19.708,3.10,-1.63,-0.61
19.708,3.14,-1.74,-0.70
19.708,3.15,-1.93,-0.87
19.708,3.09,-2.07,-1.03
19.708,3.04,-2.13,-1.10
19.709,2.89,-2.17,-1.24
19.711,2.68,-2.10,-1.35
19.715,2.54,-2.05,-1.40
19.716,2.28,-1.81,-1.48
19.717,2.13,-1.65,-1.51
19.719,1.82,-1.28,-1.57
19.721,1.52,-0.89,-1.61
19.723,1.39,-0.69,-1.63
19.726,1.14,-0.33,-1.68
19.727,1.03,-0.14,-1.70
19.729,0.86,0.19,-1.76
19.736,0.73,0.50,-1.81
19.736,0.68,0.64,-1.85
19.736,0.67,0.88,-1.90
19.737,0.71,1.10,-1.96
19.740,0.75,1.18,-1.99
19.741,0.88,1.36,-2.05
19.745,0.96,1.43,-2.07
19.776,1.17,1.56,-2.13
19.777,1.41,1.67,-2.18
19.777,1.55,1.72,-2.20
19.777,1.82,1.79,-2.26
19.777,1.96,1.83,-2.28
19.777,2.32,1.92,-2.35
19.777,2.44,1.95,-2.38
19.778,2.54,1.99,-2.40
19.778,2.69,2.07,-2.43
19.778,2.80,2.17,-2.45
19.778,2.85,2.27,-2.45
19.778,2.85,2.32,-2.45
19.778,2.86,2.37,-2.43
19.778,2.83,2.49,-2.39
19.778,2.79,2.59,-2.32
19.779,2.73,2.70,-2.23
19.779,2.72,2.76,-2.19
19.779,2.68,2.81,-2.15
19.784,2.63,2.89,-2.08
19.784,2.58,2.96,-2.02
19.786,2.54,3.01,-1.97
19.787,2.52,3.03,-1.94
19.789,2.48,3.09,-1.90
19.791,2.47,3.12,-1.88
19.793,2.44,3.19,-1.86
19.796,2.39,3.28,-1.84
19.800,2.37,3.33,-1.84
19.801,2.32,3.45,-1.85
19.801,2.28,3.51,-1.85
19.803,2.20,3.64,-1.88
19.809,2.13,3.79,-1.93
19.809,2.09,3.86,-1.96
19.810,1.98,4.01,-2.02
19.811,1.93,4.10,-2.05
19.813,1.83,4.23,-2.13
19.816,1.74,4.36,-2.21
19.817,1.69,4.42,-2.25
19.819,1.65,4.50,-2.35
19.821,1.66,4.52,-2.41
19.823,1.71,4.50,-2.54
19.826,1.83,4.40,-2.71
19.827,1.92,4.30,-2.80
19.829,2.18,4.01,-2.94
19.835,2.55,3.56,-3.02
19.836,2.78,3.26,-3.02
19.836,3.30,2.54,-2.91
19.840,3.59,2.09,-2.79
19.842,4.10,1.00,-2.41
19.843,4.63,-0.36,-1.89
19.843,4.88,-1.11,-1.57
19.846,5.45,-2.67,-0.80
19.873,5.73,-3.47,-0.32
19.874,6.32,-4.88,0.71
19.874,7.02,-5.87,1.77
19.874,7.32,-6.17,2.31
19.874,7.88,-6.31,3.42
19.874,8.36,-5.96,4.49
19.874,8.55,-5.63,4.98
19.875,8.82,-4.76,5.82
19.875,8.83,-4.17,6.15
19.875,8.68,-1.86,6.81
19.875,8.51,-0.90,6.92
19.875,8.22,0.14,6.98
19.876,7.60,2.13,6.96
19.876,7.28,3.00,6.87
19.876,6.22,5.01,6.47
19.878,5.94,5.39,6.25
19.879,5.72,5.55,5.98
19.881,5.40,5.34,5.36
19.883,5.22,4.36,4.64
19.887,5.08,2.78,3.88
19.888,5.03,1.86,3.49
19.889,4.93,0.91,3.09
19.891,4.72,-1.01,2.32
19.893,4.48,-2.71,1.56
19.896,4.17,-4.05,0.86
19.900,4.00,-4.52,0.50
19.901,3.86,-4.85,0.16
19.902,3.53,-5.03,-0.57
19.903,3.23,-4.71,-1.32
19.906,2.95,-4.11,-2.04
19.908,2.82,-3.75,-2.37
19.909,2.58,-2.97,-3.02
19.911,2.47,-2.53,-3.31
19.917,2.32,-1.60,-3.86
19.918,2.19,-0.75,-4.34
19.918,2.13,-0.38,-4.56
19.919,2.00,0.35,-4.94
19.921,1.95,0.71,-5.12
19.923,1.86,1.35,-5.41
19.925,1.77,1.90,-5.63
19.927,1.72,2.19,-5.74
19.929,1.65,2.82,-5.93
19.932,1.63,3.14,-6.01
19.933,1.62,3.82,-6.14
19.936,1.63,4.51,-6.21
19.937,1.67,4.80,-6.22
19.939,1.76,5.32,-6.20
19.941,1.82,5.56,-6.17
19.943,1.93,5.91,-6.04
19.946,2.06,6.12,-5.84
19.952,2.12,6.18,-5.71
19.953,2.24,6.18,-5.41
19.953,2.30,6.13,-5.23
19.953,2.44,5.98,-4.86
19.958,2.58,5.81,-4.46
19.958,2.69,5.70,-4.26
19.960,2.83,5.47,-3.85
19.962,2.95,5.27,-3.44
19.989,3.06,5.19,-3.24
19.990,3.20,5.07,-2.85
19.990,3.25,5.01,-2.66
19.990,3.40,4.82,-2.27
19.990,3.53,4.60,-1.87
19.991,3.59,4.48,-1.67
19.991,3.70,4.02,-1.05
19.991,3.72,3.85,-0.84
19.991,3.73,3.70,-0.65
19.991,3.70,3.36,-0.26
19.991,3.66,3.16,-0.06
19.992,3.52,2.80,0.31
19.992,3.36,2.49,0.65
19.992,3.30,2.36,0.81
19.992,3.11,2.08,1.10
19.994,2.96,1.91,1.24
19.996,2.29,1.37,1.48
19.997,1.99,1.19,1.48
20.001,1.63,0.98,1.45
20.002,0.88,0.52,1.31
20.003,0.19,0.09,1.07
20.006,-0.40,-0.33,0.79
20.007,-0.66,-0.52,0.66
20.009,-0.86,-0.72,0.53
20.011,-1.16,-1.07,0.31
20.013,-1.34,-1.36,0.12
20.018,-1.46,-1.62,-0.03
20.018,-1.50,-1.76,-0.09
20.022,-1.53,-1.87,-0.11
20.023,-1.57,-2.07,-0.14
20.024,-1.62,-2.23,-0.13
20.026,-1.73,-2.38,-0.12
20.027,-1.82,-2.45,-0.12
20.029,-1.99,-2.58,-0.09
20.031,-2.07,-2.63,-0.06
20.036,-2.23,-2.68,-0.00
20.037,-2.37,-2.72,0.07
20.037,-2.43,-2.71,0.11
20.041,-2.53,-2.65,0.18
20.043,-2.58,-2.62,0.23
20.045,-2.65,-2.52,0.32
20.046,-2.71,-2.42,0.44
20.047,-2.72,-2.37,0.49
20.071,-2.74,-2.29,0.61
20.072,-2.74,-2.25,0.67
20.072,-2.71,-2.23,0.78
20.072,-2.66,-2.27,0.85
20.072,-2.63,-2.29,0.88
20.072,-2.59,-2.36,0.92
20.072,-2.55,-2.38,0.92
20.072,-2.49,-2.41,0.92
20.072,-2.44,-2.40,0.90
20.073,-2.42,-2.39,0.87
20.073,-2.39,-2.32,0.82
20.073,-2.40,-2.29,0.78
20.073,-2.41,-2.21,0.72
20.076,-2.45,-2.16,0.64
20.077,-2.47,-2.12,0.60
20.079,-2.54,-2.00,0.52
20.081,-2.62,-1.86,0.44
20.084,-2.66,-1.79,0.41
20.086,-2.73,-1.63,0.37
20.087,-2.76,-1.56,0.35
20.090,-2.83,-1.43,0.34
20.092,-2.89,-1.29,0.32
20.093,-2.93,-1.23,0.32
20.096,-2.98,-1.12,0.32
20.097,-3.00,-1.07,0.32
20.102,-3.04,-1.00,0.33
20.102,-3.09,-0.93,0.34
20.103,-3.12,-0.89,0.34
20.106,-3.19,-0.81,0.37
20.107,-3.25,-0.70,0.38
20.109,-3.29,-0.63,0.38
20.111,-3.36,-0.49,0.38
20.113,-3.40,-0.42,0.38
20.118,-3.49,-0.24,0.35
20.118,-3.52,-0.19,0.34
20.119,-3.56,-0.14,0.32
20.121,-3.62,-0.07,0.27
20.126,-3.67,-0.05,0.22
20.126,-3.70,-0.06,0.15
20.127,-3.71,-0.08,0.11
20.129,-3.71,-0.12,0.07
20.134,-3.68,-0.23,-0.03
20.135,-3.62,-0.40,-0.13
20.136,-3.53,-0.65,-0.24
20.137,-3.47,-0.82,-0.30
20.139,-3.39,-1.00,-0.36
20.141,-3.17,-1.46,-0.49
20.143,-2.88,-2.02,-0.63
20.146,-2.50,-2.67,-0.78
20.147,-2.34,-3.00,-0.87
20.153,-1.96,-3.63,-1.07
20.153,-1.77,-3.92,-1.19
20.153,-1.47,-4.40,-1.43
20.156,-1.22,-4.65,-1.69
20.157,-1.13,-4.72,-1.83
20.160,-1.00,-4.70,-2.11
20.161,-0.94,-4.63,-2.24
20.163,-0.78,-4.45,-2.49
20.188,-0.62,-4.13,-2.69
20.189,-0.50,-3.93,-2.76
20.189,-0.25,-3.52,-2.83
20.189,-0.08,-3.31,-2.84
20.189,0.30,-2.90,-2.77
20.189,0.71,-2.54,-2.64
20.189,0.91,-2.48,-2.56
20.189,1.21,-2.63,-2.38
20.190,1.30,-2.86,-2.27
20.190,1.38,-3.64,-2.06
20.190,1.31,-4.66,-1.82
20.190,1.16,-5.22,-1.71
20.190,0.89,-6.27,-1.47
20.191,0.74,-6.74,-1.36
20.193,0.34,-7.36,-1.14
20.196,-0.06,-7.52,-0.95
20.197,-0.25,-7.38,-0.86
20.201,-0.62,-6.95,-0.67
20.201,-0.93,-6.01,-0.52
20.206,-0.97,-5.29,-0.46
20.207,-0.61,-3.48,-0.40
20.207,-0.13,-2.35,-0.38
20.209,1.42,0.61,-0.46
20.211,2.86,3.74,-0.69
20.213,3.34,4.92,-0.82
20.220,3.68,6.22,-0.98
20.221,3.74,6.33,-1.00
20.221,3.38,5.73,-0.89
20.221,2.62,4.58,-0.75
20.223,2.48,4.13,-0.71
20.226,1.89,2.97,-0.68
20.227,1.53,1.96,-0.69
20.229,1.50,1.60,-0.70
20.231,1.59,0.65,-0.74
20.236,1.61,0.22,-0.73
20.236,1.86,-0.54,-0.67
20.237,2.15,-1.19,-0.48
20.239,2.27,-1.51,-0.36
20.241,2.48,-1.90,-0.06
20.243,2.55,-2.12,0.08
20.246,2.45,-2.24,0.53
20.247,2.36,-2.22,0.67
20.254,2.20,-2.14,0.81
20.254,1.83,-1.94,1.10
20.254,1.39,-1.80,1.42
20.256,0.89,-1.78,1.79
20.258,0.62,-1.85,1.98
20.259,0.35,-1.94,2.17
20.261,-0.21,-2.30,2.54
20.263,-0.76,-2.74,2.90
20.290,-1.25,-3.17,3.22
20.291,-1.47,-3.39,3.37
20.291,-1.89,-3.64,3.51
20.291,-2.08,-4.01,3.76
20.291,-2.39,-4.30,3.97
20.291,-2.65,-4.51,4.16
20.292,-2.77,-4.60,4.24
20.292,-2.97,-4.64,4.39
20.292,-3.05,-4.64,4.46
20.292,-3.21,-4.53,4.60
20.292,-3.36,-4.31,4.73
20.292,-3.43,-4.17,4.79
20.293,-3.57,-3.86,4.93
20.293,-3.64,-3.66,5.00
20.293,-3.78,-3.22,5.18
20.296,-3.93,-2.62,5.37
20.297,-4.00,-2.24,5.48
20.302,-4.18,-1.38,5.69
20.302,-4.27,-0.93,5.80
20.304,-4.50,0.01,6.01
20.306,-4.79,0.84,6.21
20.307,-4.95,1.19,6.31
20.309,-5.31,1.77,6.51
20.311,-5.51,2.02,6.61
20.313,-5.94,2.47,6.82
20.318,-6.43,2.90,7.01
20.318,-6.70,3.11,7.09
20.320,-7.18,3.50,7.16
20.321,-7.67,3.83,7.17
20.323,-7.92,4.01,7.14
20.327,-8.40,4.39,7.05
20.328,-8.60,4.57,6.98
20.329,-8.81,4.88,6.76
20.331,-8.70,5.12,6.40
20.335,-8.47,5.23,6.12
20.336,-7.52,5.40,5.32
20.337,-6.89,5.41,4.83
20.339,-5.43,5.17,3.73
20.341,-4.01,4.70,2.55
20.343,-3.36,4.31,1.97
20.345,-2.39,3.75,0.84
20.347,-1.66,3.29,-0.12
20.349,-1.28,2.98,-0.59
20.355,-1.00,2.50,-1.29
20.356,-1.02,2.39,-1.61
20.356,-1.05,1.82,-2.11
20.357,-1.23,1.22,-2.53
20.360,-1.42,1.02,-2.66
20.362,-1.74,0.38,-2.89
20.363,-1.84,-0.00,-2.96
20.366,-2.27,-1.00,-3.01
20.394,-2.45,-1.24,-2.99
20.394,-2.51,-1.63,-2.94
20.394,-2.72,-2.17,-2.79
20.395,-2.86,-2.63,-2.53
20.395,-2.95,-3.03,-2.23
20.395,-2.96,-3.23,-2.07
20.395,-3.00,-3.30,-1.90
20.396,-3.02,-3.45,-1.52
20.396,-2.99,-3.54,-1.13
20.396,-3.01,-3.55,-0.79
20.396,-3.02,-3.53,-0.60
20.396,-3.04,-3.55,-0.44
20.396,-3.11,-3.53,-0.15
20.396,-3.20,-3.43,0.13
20.397,-3.29,-3.27,0.47
20.397,-3.30,-3.18,0.63
20.399,-3.34,-3.01,0.97
20.403,-3.34,-2.93,1.12
20.404,-3.33,-2.73,1.41
20.407,-3.24,-2.52,1.63
20.407,-3.25,-2.39,1.73
20.409,-3.09,-2.16,1.87
20.411,-3.02,-2.06,1.92
20.413,-2.87,-1.89,2.00
20.416,-2.64,-1.76,2.02
20.417,-2.48,-1.74,2.03
20.419,-2.22,-1.74,2.03
20.421,-2.07,-1.77,2.02
20.423,-1.75,-1.87,1.98
20.426,-1.43,-2.01,1.93
20.427,-1.32,-2.06,1.90
20.429,-1.00,-2.20,1.84
20.431,-0.85,-2.26,1.79
20.435,-0.57,-2.35,1.70
20.436,-0.29,-2.40,1.58
20.437,-0.14,-2.42,1.52
20.439,0.08,-2.40,1.39
20.443,0.28,-2.35,1.25
20.443,0.40,-2.32,1.18
20.446,0.56,-2.24,1.02
20.447,0.61,-2.20,0.95
20.449,0.76,-2.12,0.78
20.456,0.89,-2.07,0.62
20.456,0.94,-2.05,0.54
20.456,1.08,-2.00,0.37
20.460,1.15,-1.99,0.29
20.460,1.29,-1.93,0.11
20.462,1.46,-1.88,-0.07
20.464,1.57,-1.86,-0.16
20.466,1.71,-1.81,-0.34
20.507,1.86,-1.74,-0.52
20.509,1.95,-1.71,-0.60
20.509,2.02,-1.62,-0.78
20.509,2.04,-1.55,-0.86
20.509,2.04,-1.45,-1.02
20.509,1.98,-1.32,-1.16
20.509,1.89,-1.22,-1.22
20.509,1.75,-0.99,-1.35
20.509,1.65,-0.88,-1.42
20.509,1.37,-0.46,-1.59
20.510,1.26,-0.31,-1.63
20.510,1.17,-0.18,-1.69
20.510,0.96,0.09,-1.77
20.510,0.81,0.31,-1.85
20.510,0.69,0.52,-1.92
20.511,0.67,0.60,-1.96
20.511,0.62,0.70,-1.98
20.511,0.58,0.91,-2.06
20.511,0.58,1.11,-2.16
20.511,0.67,1.28,-2.28
20.511,0.73,1.37,-2.35
20.511,0.82,1.42,-2.43
20.512,1.05,1.49,-2.59
20.513,1.33,1.47,-2.78
20.517,1.63,1.36,-2.99
20.523,1.79,1.29,-3.10
20.524,2.13,1.13,-3.31
20.524,2.29,1.05,-3.41
20.524,2.62,0.89,-3.61
20.526,2.92,0.74,-3.79
20.527,3.06,0.69,-3.87
20.530,3.31,0.64,-4.01
20.531,3.42,0.65,-4.07
20.539,3.60,0.69,-4.14
20.539,3.73,0.78,-4.15
20.540,3.77,0.84,-4.15
20.540,3.85,0.95,-4.11
20.542,3.88,1.00,-4.09
20.543,3.91,1.10,-4.04
20.546,3.94,1.19,-3.96
20.547,3.94,1.23,-3.92
20.549,3.94,1.30,-3.82
20.572,3.95,1.33,-3.77
20.572,3.96,1.36,-3.63
20.573,3.99,1.39,-3.48
20.573,4.01,1.40,-3.40
20.573,4.08,1.40,-3.22
20.573,4.12,1.40,-3.13
20.573,4.21,1.38,-2.92
20.576,4.31,1.35,-2.70
20.576,4.38,1.33,-2.59
20.576,4.50,1.28,-2.37
20.578,4.61,1.21,-2.16
20.578,4.67,1.18,-2.07
20.578,4.77,1.11,-1.90
20.578,4.82,1.07,-1.83
20.580,4.88,1.00,-1.69
20.582,4.90,0.93,-1.57
20.587,4.89,0.87,-1.51
20.587,4.85,0.72,-1.41
20.588,4.73,0.49,-1.31
20.589,4.65,0.33,-1.26
20.592,4.44,-0.08,-1.17
20.594,4.30,-0.32,-1.13
20.597,4.05,-0.86,-1.05
20.597,3.85,-1.39,-0.98
20.599,3.78,-1.63,-0.94
20.603,3.74,-2.09,-0.89
20.604,3.75,-2.29,-0.86
20.606,4.00,-2.75,-0.80
20.608,4.14,-2.85,-0.80
20.609,4.26,-2.96,-0.79
20.612,4.58,-3.11,-0.81
20.613,4.94,-3.20,-0.85
20.616,5.31,-3.23,-0.90
20.617,5.48,-3.26,-0.93
20.620,5.69,-3.23,-0.97
20.621,6.04,-3.16,-0.99
