time,wx (rad/s),wy (rad/s),wz (rad/s)
11.902,-0.50,0.08,-0.21
11.906,-0.57,0.02,-0.17
11.911,-0.64,-0.08,-0.14
11.917,-0.71,-0.21,-0.11
11.921,-0.79,-0.32,-0.09
11.926,-0.88,-0.40,-0.08
11.931,-0.96,-0.45,-0.08
11.936,-1.05,-0.49,-0.08
11.941,-1.13,-0.51,-0.09
11.947,-1.22,-0.50,-0.11
11.950,-1.31,-0.47,-0.14
11.957,-1.41,-0.39,-0.16
11.961,-1.52,-0.29,-0.20
11.968,-1.60,-0.17,-0.22
11.970,-1.66,-0.04,-0.23
11.976,-1.69,0.09,-0.22
11.983,-1.67,0.22,-0.18
12.015,-1.60,0.35,-0.12
12.016,-1.50,0.45,-0.03
12.016,-1.36,0.52,0.07
12.017,-1.17,0.53,0.18
12.017,-0.96,0.49,0.29
12.017,-0.74,0.39,0.38
12.017,-0.51,0.25,0.47
12.019,-0.30,0.08,0.55
12.024,-0.14,-0.11,0.60
12.029,-0.04,-0.28,0.65
12.034,-0.00,-0.41,0.69
12.039,-0.01,-0.47,0.74
12.044,-0.04,-0.50,0.78
12.049,-0.08,-0.52,0.81
12.053,-0.13,-0.55,0.81
12.058,-0.20,-0.55,0.77
12.067,-0.28,-0.50,0.72
12.068,-0.37,-0.39,0.67
12.074,-0.46,-0.24,0.63
12.078,-0.52,-0.08,0.60
12.091,-0.54,0.03,0.56
12.092,-0.51,0.04,0.50
12.093,-0.45,-0.02,0.42
12.099,-0.39,-0.14,0.33
12.102,-0.33,-0.26,0.26
12.107,-0.28,-0.36,0.18
12.112,-0.22,-0.43,0.10
12.117,-0.15,-0.48,0.03
12.122,-0.07,-0.52,-0.02
12.127,0.04,-0.55,-0.05
12.132,0.15,-0.59,-0.07
12.136,0.27,-0.64,-0.09
12.141,0.36,-0.68,-0.11
12.148,0.39,-0.70,-0.15
12.152,0.36,-0.67,-0.23
12.156,0.26,-0.59,-0.36
12.161,0.10,-0.48,-0.55
12.167,-0.09,-0.36,-0.79
12.171,-0.33,-0.21,-1.06
12.177,-0.59,-0.01,-1.32
12.185,-0.84,0.21,-1.55
12.187,-1.04,0.41,-1.72
12.191,-1.16,0.56,-1.83
12.217,-1.19,0.64,-1.87
12.217,-1.16,0.66,-1.86
12.218,-1.09,0.64,-1.81
12.218,-0.99,0.59,-1.75
12.218,-0.86,0.53,-1.71
12.225,-0.70,0.44,-1.67
12.230,-0.54,0.32,-1.66
12.234,-0.37,0.16,-1.62
12.240,-0.23,-0.03,-1.56
12.244,-0.12,-0.20,-1.44
12.249,-0.04,-0.34,-1.28
12.254,0.03,-0.45,-1.09
12.259,0.08,-0.54,-0.86
12.266,0.13,-0.61,-0.62
12.269,0.15,-0.66,-0.36
12.275,0.17,-0.67,-0.09
12.279,0.18,-0.64,0.17
12.285,0.23,-0.62,0.41
12.289,0.29,-0.61,0.59
12.294,0.39,-0.63,0.73
12.299,0.50,-0.70,0.81
12.304,0.62,-0.81,0.85
12.308,0.70,-0.98,0.84
12.313,0.73,-1.18,0.80
12.321,0.66,-1.37,0.72
12.323,0.48,-1.49,0.60
12.328,0.22,-1.51,0.47
12.338,-0.12,-1.41,0.33
12.339,-0.50,-1.20,0.17
12.345,-0.89,-0.91,0.01
12.364,-1.24,-0.60,-0.16
12.365,-1.53,-0.29,-0.32
12.366,-1.76,-0.01,-0.45
12.371,-1.92,0.24,-0.56
12.371,-2.01,0.45,-0.65
12.372,-2.04,0.61,-0.70
12.377,-1.98,0.71,-0.71
12.382,-1.83,0.73,-0.68
12.386,-1.57,0.70,-0.61
12.392,-1.20,0.63,-0.48
12.396,-0.74,0.53,-0.34
12.401,-0.21,0.40,-0.19
12.406,0.34,0.26,-0.06
12.411,0.87,0.13,0.06
12.417,1.33,-0.00,0.15
12.421,1.70,-0.15,0.21
12.426,1.98,-0.32,0.24
12.430,2.15,-0.52,0.24
12.436,2.20,-0.74,0.20
12.440,2.11,-0.91,0.13
12.446,1.86,-0.95,0.04
12.452,1.48,-0.83,-0.05
12.455,0.99,-0.54,-0.11
12.460,0.44,-0.12,-0.13
12.469,-0.10,0.36,-0.13
12.470,-0.55,0.80,-0.08
12.476,-0.86,1.12,0.01
12.480,-1.01,1.31,0.15
12.493,-1.00,1.38,0.31
12.494,-0.83,1.38,0.47
12.494,-0.52,1.33,0.62
12.501,-0.09,1.27,0.75
12.504,0.41,1.21,0.85
12.509,0.91,1.12,0.92
12.514,1.38,1.00,0.96
12.519,1.76,0.84,0.97
12.524,2.04,0.67,0.93
12.529,2.22,0.53,0.86
12.534,2.31,0.44,0.77
12.538,2.30,0.38,0.67
12.549,2.22,0.36,0.58
12.553,2.09,0.38,0.50
12.558,1.93,0.42,0.42
12.563,1.77,0.48,0.33
12.568,1.59,0.57,0.25
12.573,1.43,0.69,0.16
12.578,1.29,0.82,0.09
12.584,1.17,0.93,0.03
12.588,1.11,0.99,-0.01
12.592,1.09,1.02,-0.04
12.597,1.10,0.99,-0.04
12.602,1.13,0.91,-0.01
12.607,1.17,0.80,0.04
12.612,1.20,0.67,0.10
12.619,1.23,0.52,0.16
12.622,1.24,0.35,0.22
12.628,1.24,0.15,0.25
12.635,1.21,-0.05,0.26
12.646,1.17,-0.23,0.25
12.647,1.11,-0.39,0.24
12.647,1.04,-0.50,0.23
12.651,0.96,-0.56,0.22
12.656,0.88,-0.58,0.22
12.661,0.81,-0.56,0.23
12.667,0.76,-0.52,0.21
12.671,0.74,-0.48,0.19
12.675,0.74,-0.47,0.15
12.680,0.74,-0.49,0.12
12.686,0.75,-0.53,0.10
12.691,0.76,-0.59,0.08
12.695,0.75,-0.66,0.07
12.700,0.72,-0.74,0.07
12.706,0.69,-0.84,0.07
12.710,0.64,-0.95,0.05
12.715,0.57,-1.07,0.03
12.720,0.48,-1.14,-0.01
12.724,0.34,-1.12,-0.05
12.730,0.15,-1.00,-0.08
12.739,-0.07,-0.79,-0.09
12.739,-0.30,-0.52,-0.10
12.744,-0.54,-0.22,-0.09
12.753,-0.75,0.06,-0.06
12.755,-0.92,0.29,-0.03
12.759,-1.02,0.44,0.01
12.764,-1.07,0.52,0.07
12.781,-1.06,0.53,0.15
12.782,-1.01,0.48,0.24
12.783,-0.91,0.39,0.33
12.788,-0.78,0.25,0.40
12.789,-0.62,0.08,0.46
12.793,-0.45,-0.10,0.48
12.798,-0.30,-0.27,0.48
12.803,-0.18,-0.39,0.46
12.808,-0.11,-0.48,0.43
12.813,-0.09,-0.52,0.41
12.818,-0.13,-0.53,0.39
12.823,-0.20,-0.51,0.40
12.827,-0.31,-0.45,0.40
12.832,-0.44,-0.34,0.43
12.837,-0.58,-0.19,0.47
12.842,-0.69,-0.03,0.52
12.847,-0.75,0.11,0.60
12.853,-0.77,0.20,0.68
12.858,-0.76,0.25,0.73
12.862,-0.73,0.26,0.73
12.872,-0.68,0.26,0.68
12.877,-0.66,0.21,0.58
12.881,-0.66,0.13,0.45
12.901,-0.68,0.06,0.30
12.902,-0.74,0.01,0.15
12.902,-0.81,-0.01,0.02
12.903,-0.87,-0.01,-0.08
12.906,-0.92,0.00,-0.14
12.911,-0.93,0.02,-0.15
12.917,-0.90,0.05,-0.10
12.920,-0.78,0.10,-0.03
12.925,-0.58,0.16,0.04
12.931,-0.31,0.19,0.09
12.936,-0.04,0.15,0.10
12.940,0.18,0.05,0.09
12.946,0.28,-0.07,0.04
12.951,0.24,-0.20,-0.04
12.955,0.10,-0.32,-0.18
12.959,-0.11,-0.42,-0.38
12.965,-0.37,-0.49,-0.62
12.970,-0.63,-0.50,-0.89
12.974,-0.86,-0.43,-1.12
12.980,-1.04,-0.30,-1.31
12.987,-1.17,-0.13,-1.45
12.989,-1.24,0.04,-1.54
12.994,-1.24,0.20,-1.58
12.999,-1.17,0.34,-1.57
13.004,-1.06,0.47,-1.52
13.009,-0.90,0.57,-1.44
13.014,-0.71,0.62,-1.36
13.030,-0.51,0.57,-1.28
13.031,-0.32,0.42,-1.21
13.031,-0.15,0.21,-1.13
13.036,-0.01,-0.06,-1.06
13.038,0.08,-0.35,-0.98
13.043,0.13,-0.59,-0.89
13.048,0.16,-0.73,-0.78
13.053,0.17,-0.77,-0.65
13.057,0.16,-0.72,-0.49
13.063,0.15,-0.62,-0.32
13.068,0.12,-0.48,-0.14
13.073,0.07,-0.33,0.01
13.077,0.01,-0.17,0.14
13.082,-0.08,-0.01,0.26
13.087,-0.18,0.15,0.35
13.092,-0.29,0.29,0.42
13.097,-0.39,0.37,0.43
13.103,-0.47,0.36,0.39
13.108,-0.53,0.31,0.28
13.112,-0.57,0.24,0.13
13.119,-0.57,0.16,-0.04
13.122,-0.56,0.07,-0.19
13.127,-0.54,0.00,-0.33
13.131,-0.51,-0.03,-0.43
13.137,-0.49,-0.03,-0.50
13.141,-0.48,0.02,-0.53
13.146,-0.48,0.13,-0.53
13.155,-0.50,0.28,-0.50
13.156,-0.52,0.45,-0.46
13.161,-0.54,0.61,-0.41
13.166,-0.55,0.72,-0.34
13.183,-0.54,0.79,-0.26
13.184,-0.51,0.80,-0.18
13.184,-0.45,0.77,-0.08
13.187,-0.37,0.68,0.00
13.195,-0.28,0.54,0.07
13.199,-0.20,0.31,0.10
13.204,-0.16,0.01,0.06
13.209,-0.19,-0.29,-0.04
13.214,-0.27,-0.47,-0.21
13.220,-0.41,-0.51,-0.38
13.224,-0.58,-0.41,-0.52
13.229,-0.73,-0.23,-0.61
13.235,-0.76,-0.02,-0.61
13.239,-0.60,0.14,-0.50
13.244,-0.23,0.24,-0.30
13.249,0.28,0.27,-0.03
13.255,0.85,0.27,0.26
13.259,1.39,0.23,0.53
13.264,1.82,0.22,0.76
13.270,2.12,0.25,0.94
13.273,2.30,0.30,1.07
13.279,2.38,0.31,1.14
13.283,2.37,0.27,1.16
13.288,2.29,0.20,1.14
13.293,2.13,0.15,1.10
13.298,1.93,0.16,1.07
13.305,1.73,0.25,1.07
13.310,1.56,0.36,1.09
13.313,1.44,0.47,1.13
13.318,1.38,0.58,1.16
13.332,1.38,0.66,1.19
13.333,1.42,0.69,1.19
13.333,1.45,0.67,1.16
13.339,1.46,0.61,1.07
13.342,1.42,0.56,0.94
13.347,1.34,0.53,0.78
13.353,1.21,0.54,0.60
13.356,1.07,0.57,0.42
13.361,0.91,0.62,0.26
13.366,0.76,0.70,0.13
13.371,0.62,0.80,0.04
13.376,0.50,0.90,-0.00
13.381,0.43,0.95,0.01
13.386,0.41,0.94,0.07
13.391,0.46,0.85,0.15
13.395,0.56,0.69,0.24
13.400,0.69,0.47,0.32
13.406,0.79,0.23,0.37
13.411,0.86,-0.00,0.39
13.416,0.86,-0.21,0.36
13.422,0.80,-0.36,0.31
13.429,0.70,-0.45,0.23
13.430,0.58,-0.44,0.15
13.446,0.47,-0.32,0.08
13.447,0.39,-0.14,0.01
13.447,0.35,0.02,-0.04
13.450,0.33,0.15,-0.08
13.455,0.32,0.23,-0.11
13.460,0.29,0.23,-0.11
13.464,0.24,0.17,-0.09
13.470,0.19,0.05,-0.05
13.475,0.13,-0.12,-0.02
13.479,0.06,-0.35,-0.01
13.484,-0.01,-0.61,-0.02
13.489,-0.10,-0.85,-0.05
13.494,-0.20,-1.06,-0.10
13.499,-0.33,-1.19,-0.15
13.504,-0.47,-1.25,-0.21
13.508,-0.65,-1.22,-0.25
13.523,-0.84,-1.14,-0.29
13.524,-1.06,-1.02,-0.33
13.529,-1.28,-0.87,-0.36
13.533,-1.50,-0.69,-0.39
13.551,-1.70,-0.50,-0.39
13.552,-1.86,-0.34,-0.36
13.552,-1.97,-0.20,-0.29
13.554,-1.99,-0.12,-0.18
13.557,-1.90,-0.10,-0.04
13.562,-1.71,-0.15,0.12
13.567,-1.41,-0.24,0.28
13.573,-1.04,-0.34,0.43
13.578,-0.65,-0.45,0.55
13.582,-0.29,-0.58,0.62
13.587,0.01,-0.72,0.63
13.592,0.23,-0.85,0.59
13.596,0.37,-0.97,0.52
13.601,0.43,-1.07,0.44
13.606,0.40,-1.13,0.34
13.611,0.29,-1.11,0.25
13.616,0.11,-1.02,0.17
13.621,-0.14,-0.85,0.12
13.627,-0.43,-0.63,0.09
13.631,-0.72,-0.40,0.06
13.638,-0.99,-0.19,0.02
13.641,-1.21,-0.02,-0.01
13.646,-1.37,0.10,-0.06
13.651,-1.51,0.18,-0.12
13.656,-1.62,0.25,-0.18
13.661,-1.69,0.30,-0.24
13.666,-1.73,0.36,-0.30
13.673,-1.73,0.40,-0.38
13.676,-1.69,0.39,-0.47
13.680,-1.59,0.32,-0.59
13.685,-1.41,0.19,-0.73
13.709,-1.18,-0.01,-0.87
13.710,-0.94,-0.23,-0.98
13.710,-0.72,-0.44,-1.07
13.710,-0.54,-0.59,-1.11
13.711,-0.42,-0.69,-1.10
13.714,-0.33,-0.74,-1.06
13.720,-0.29,-0.75,-1.02
13.724,-0.31,-0.73,-1.02
13.729,-0.39,-0.64,-1.08
13.733,-0.53,-0.45,-1.21
13.739,-0.73,-0.17,-1.41
13.744,-0.98,0.15,-1.62
13.749,-1.27,0.48,-1.80
13.756,-1.56,0.78,-1.92
13.760,-1.86,1.00,-1.96
13.763,-2.11,1.12,-1.92
13.768,-2.33,1.14,-1.81
13.774,-2.48,1.08,-1.63
13.781,-2.53,1.00,-1.38
13.783,-2.47,0.91,-1.10
13.790,-2.31,0.79,-0.83
13.793,-2.06,0.67,-0.58
13.799,-1.74,0.55,-0.38
13.802,-1.41,0.46,-0.22
13.818,-1.09,0.38,-0.10
13.819,-0.83,0.33,0.00
13.820,-0.60,0.29,0.08
13.822,-0.41,0.26,0.14
13.827,-0.23,0.20,0.17
13.832,-0.08,0.14,0.19
13.838,0.04,0.07,0.19
13.846,0.12,0.01,0.17
13.851,0.14,-0.03,0.14
13.857,0.11,-0.08,0.12
13.861,0.04,-0.13,0.11
13.866,-0.04,-0.22,0.12
13.871,-0.11,-0.33,0.16
13.877,-0.14,-0.44,0.21
13.880,-0.13,-0.51,0.29
13.886,-0.08,-0.54,0.36
13.891,0.02,-0.54,0.44
13.895,0.13,-0.48,0.50
13.900,0.26,-0.39,0.55
13.906,0.39,-0.28,0.57
13.910,0.52,-0.20,0.54
13.915,0.63,-0.14,0.46
13.922,0.73,-0.10,0.35
13.925,0.79,-0.11,0.22
13.930,0.83,-0.15,0.07
13.934,0.84,-0.21,-0.06
13.941,0.82,-0.27,-0.17
13.947,0.78,-0.31,-0.26
13.950,0.72,-0.33,-0.31
13.977,0.64,-0.31,-0.32
13.978,0.52,-0.26,-0.30
13.978,0.38,-0.15,-0.27
13.979,0.22,0.01,-0.22
13.979,0.04,0.18,-0.16
13.980,-0.12,0.35,-0.11
13.984,-0.27,0.50,-0.08
13.992,-0.38,0.62,-0.05
13.997,-0.45,0.71,-0.03
13.998,-0.45,0.78,-0.00
14.003,-0.40,0.81,0.04
14.008,-0.27,0.81,0.09
14.013,-0.07,0.79,0.16
14.018,0.18,0.74,0.21
14.023,0.49,0.65,0.24
14.028,0.81,0.54,0.26
14.032,1.10,0.42,0.26
14.041,1.33,0.31,0.24
14.043,1.48,0.22,0.21
14.051,1.55,0.16,0.20
14.052,1.53,0.13,0.21
14.069,1.44,0.14,0.24
14.070,1.27,0.19,0.28
14.070,1.06,0.29,0.34
14.073,0.83,0.43,0.43
14.077,0.61,0.60,0.56
14.082,0.45,0.77,0.72
14.086,0.37,0.93,0.90
14.091,0.42,1.05,1.08
14.096,0.61,1.14,1.26
14.102,0.95,1.17,1.44
14.107,1.38,1.16,1.62
14.111,1.87,1.08,1.77
14.116,2.33,0.95,1.87
14.122,2.71,0.76,1.93
14.127,2.94,0.51,1.92
14.132,3.00,0.22,1.84
14.137,2.89,-0.08,1.70
14.141,2.65,-0.36,1.48
14.146,2.31,-0.61,1.20
14.152,1.89,-0.76,0.88
14.156,1.41,-0.80,0.55
14.160,0.91,-0.72,0.22
14.170,0.41,-0.51,-0.10
14.175,-0.05,-0.19,-0.37
14.179,-0.45,0.16,-0.55
14.185,-0.75,0.48,-0.62
14.191,-0.93,0.71,-0.59
14.197,-1.00,0.88,-0.47
14.199,-0.95,0.98,-0.28
14.218,-0.79,0.99,-0.05
14.219,-0.57,0.91,0.15
14.219,-0.32,0.75,0.33
14.219,-0.08,0.53,0.47
14.226,0.14,0.28,0.55
14.229,0.35,0.06,0.58
14.233,0.53,-0.13,0.59
14.239,0.71,-0.29,0.57
14.243,0.89,-0.46,0.56
14.248,1.06,-0.66,0.56
14.253,1.21,-0.88,0.56
14.258,1.33,-1.09,0.57
14.263,1.38,-1.27,0.60
14.268,1.37,-1.38,0.65
14.274,1.30,-1.43,0.71
14.278,1.16,-1.41,0.77
14.282,0.98,-1.36,0.82
14.287,0.76,-1.29,0.86
14.293,0.52,-1.20,0.88
14.297,0.25,-1.12,0.87
14.302,-0.03,-1.06,0.83
14.308,-0.30,-1.02,0.75
14.313,-0.55,-0.99,0.66
14.317,-0.79,-0.98,0.54
14.328,-1.01,-0.93,0.41
14.329,-1.22,-0.83,0.29
14.335,-1.41,-0.68,0.18
14.337,-1.57,-0.50,0.10
14.354,-1.68,-0.32,0.05
14.354,-1.74,-0.15,0.00
14.355,-1.74,-0.02,-0.02
14.361,-1.69,0.07,-0.01
14.361,-1.58,0.11,0.03
14.366,-1.43,0.10,0.10
14.372,-1.24,0.04,0.17
14.376,-1.03,-0.06,0.22
14.381,-0.85,-0.19,0.25
14.386,-0.71,-0.35,0.24
14.391,-0.64,-0.50,0.20
14.395,-0.64,-0.60,0.13
14.400,-0.73,-0.65,0.06
14.407,-0.88,-0.64,-0.02
14.410,-1.07,-0.57,-0.10
14.414,-1.25,-0.45,-0.15
14.420,-1.41,-0.30,-0.20
14.425,-1.53,-0.15,-0.25
14.430,-1.58,-0.00,-0.29
14.435,-1.57,0.14,-0.32
14.444,-1.49,0.24,-0.34
14.445,-1.34,0.31,-0.33
14.451,-1.15,0.31,-0.31
14.454,-0.96,0.25,-0.26
14.470,-0.81,0.12,-0.18
14.471,-0.73,-0.04,-0.11
14.471,-0.73,-0.17,-0.06
14.478,-0.77,-0.24,-0.04
14.479,-0.83,-0.26,-0.07
14.483,-0.91,-0.27,-0.12
14.493,-0.99,-0.28,-0.20
14.498,-1.06,-0.25,-0.29
14.503,-1.08,-0.18,-0.38
14.508,-1.04,-0.07,-0.45
14.513,-0.93,0.05,-0.51
14.518,-0.78,0.14,-0.55
14.524,-0.61,0.19,-0.57
14.527,-0.47,0.21,-0.57
14.533,-0.37,0.22,-0.58
14.537,-0.32,0.23,-0.62
14.542,-0.32,0.24,-0.69
14.548,-0.36,0.26,-0.79
14.553,-0.44,0.30,-0.91
14.559,-0.52,0.37,-1.07
14.562,-0.61,0.46,-1.22
14.567,-0.68,0.55,-1.34
14.572,-0.72,0.61,-1.41
14.579,-0.74,0.62,-1.43
14.582,-0.76,0.58,-1.42
14.615,-0.77,0.50,-1.39
14.616,-0.78,0.40,-1.36
14.616,-0.82,0.30,-1.33
14.617,-0.88,0.21,-1.30
14.617,-0.97,0.14,-1.26
14.617,-1.07,0.12,-1.20
14.617,-1.17,0.13,-1.13
14.621,-1.27,0.18,-1.05
14.627,-1.38,0.26,-0.95
14.630,-1.48,0.36,-0.85
14.635,-1.57,0.47,-0.73
14.640,-1.61,0.57,-0.60
14.646,-1.61,0.66,-0.47
14.650,-1.55,0.72,-0.33
14.654,-1.43,0.77,-0.21
14.660,-1.23,0.78,-0.10
14.665,-0.97,0.76,-0.00
14.669,-0.66,0.69,0.07
14.675,-0.31,0.58,0.13
14.679,0.06,0.40,0.16
14.684,0.44,0.18,0.18
14.689,0.80,-0.05,0.16
14.695,1.13,-0.28,0.12
14.699,1.42,-0.52,0.04
14.704,1.67,-0.75,-0.09
14.711,1.83,-0.94,-0.26
14.716,1.90,-1.06,-0.46
14.719,1.86,-1.11,-0.64
14.725,1.72,-1.06,-0.79
14.739,1.49,-0.93,-0.90
14.740,1.18,-0.71,-0.96
14.740,0.81,-0.43,-0.97
14.743,0.39,-0.12,-0.95
14.748,-0.06,0.20,-0.88
14.753,-0.52,0.53,-0.78
14.759,-0.91,0.83,-0.68
14.763,-1.19,1.08,-0.59
14.768,-1.32,1.26,-0.50
14.772,-1.27,1.35,-0.39
14.777,-1.05,1.33,-0.29
14.782,-0.66,1.21,-0.20
14.787,-0.17,1.03,-0.13
14.794,0.38,0.81,-0.06
14.797,0.89,0.57,-0.02
14.802,1.33,0.33,0.00
14.809,1.67,0.13,0.03
14.818,1.90,-0.04,0.04
14.822,2.01,-0.18,0.05
14.828,2.00,-0.24,0.05
14.832,1.90,-0.21,0.05
14.837,1.71,-0.06,0.07
14.846,1.48,0.20,0.12
14.847,1.22,0.52,0.19
14.853,0.96,0.85,0.28
14.856,0.76,1.14,0.39
14.874,0.65,1.33,0.53
14.876,0.64,1.35,0.69
14.877,0.69,1.22,0.85
14.877,0.77,1.01,0.98
14.880,0.87,0.80,1.09
14.885,0.96,0.63,1.17
14.890,1.04,0.50,1.25
14.896,1.11,0.35,1.32
14.900,1.13,0.15,1.35
14.904,1.09,-0.08,1.33
14.910,0.98,-0.31,1.25
14.914,0.80,-0.49,1.11
14.920,0.56,-0.60,0.92
14.925,0.29,-0.63,0.71
14.929,0.00,-0.56,0.49
14.934,-0.27,-0.40,0.28
14.939,-0.50,-0.17,0.12
14.944,-0.65,0.12,0.01
14.949,-0.71,0.40,-0.03
14.953,-0.67,0.64,0.00
14.963,-0.54,0.81,0.09
14.964,-0.35,0.92,0.22
14.969,-0.12,0.95,0.38
14.974,0.12,0.89,0.55
14.990,0.34,0.75,0.70
14.990,0.51,0.55,0.80
14.991,0.62,0.37,0.87
14.995,0.71,0.24,0.89
14.999,0.77,0.13,0.88
15.003,0.84,0.01,0.85
15.008,0.92,-0.13,0.80
15.012,1.02,-0.28,0.75
15.017,1.12,-0.42,0.72
15.022,1.21,-0.53,0.69
15.027,1.28,-0.60,0.68
15.032,1.32,-0.66,0.67
15.037,1.32,-0.69,0.67
15.043,1.28,-0.71,0.67
15.047,1.20,-0.70,0.66
15.052,1.07,-0.66,0.64
15.056,0.92,-0.63,0.60
15.063,0.74,-0.59,0.54
15.066,0.56,-0.56,0.46
15.071,0.38,-0.54,0.38
15.079,0.21,-0.51,0.28
15.081,0.04,-0.49,0.18
15.086,-0.11,-0.46,0.07
15.109,-0.25,-0.40,-0.04
15.109,-0.38,-0.30,-0.13
15.110,-0.50,-0.18,-0.20
15.110,-0.59,-0.06,-0.24
15.110,-0.66,0.04,-0.26
15.116,-0.68,0.12,-0.26
15.121,-0.67,0.18,-0.23
15.127,-0.63,0.20,-0.19
15.130,-0.56,0.18,-0.12
15.140,-0.48,0.13,-0.04
15.145,-0.40,0.07,0.04
15.149,-0.32,0.00,0.15
15.155,-0.23,-0.06,0.27
15.160,-0.16,-0.11,0.40
15.164,-0.09,-0.16,0.53
15.169,-0.03,-0.19,0.65
15.174,0.02,-0.21,0.75
15.180,0.05,-0.24,0.82
15.184,0.05,-0.27,0.84
15.189,0.02,-0.30,0.82
15.194,-0.07,-0.31,0.78
15.199,-0.19,-0.29,0.70
15.204,-0.34,-0.22,0.62
15.208,-0.49,-0.12,0.52
15.213,-0.62,-0.01,0.43
15.218,-0.74,0.10,0.35
15.223,-0.82,0.23,0.27
15.229,-0.85,0.35,0.22
15.235,-0.83,0.45,0.19
15.238,-0.75,0.51,0.18
15.260,-0.64,0.55,0.17
15.261,-0.49,0.55,0.18
15.261,-0.33,0.51,0.20
15.261,-0.17,0.40,0.23
15.262,-0.03,0.21,0.27
15.267,0.06,-0.02,0.32
15.272,0.10,-0.28,0.34
15.278,0.10,-0.53,0.33
15.282,0.06,-0.75,0.26
15.287,-0.01,-0.92,0.13
15.291,-0.11,-1.01,-0.09
15.296,-0.22,-1.01,-0.38
15.302,-0.39,-0.94,-0.71
15.306,-0.64,-0.80,-1.06
15.311,-0.99,-0.59,-1.38
15.316,-1.41,-0.32,-1.63
15.321,-1.87,0.00,-1.76
15.327,-2.31,0.33,-1.79
15.331,-2.67,0.64,-1.74
15.336,-2.93,0.90,-1.63
15.340,-3.05,1.07,-1.48
15.346,-3.03,1.17,-1.32
15.350,-2.88,1.18,-1.19
15.355,-2.62,1.11,-1.10
15.364,-2.30,0.97,-1.05
15.365,-1.97,0.74,-1.03
15.370,-1.67,0.47,-1.03
15.375,-1.40,0.18,-1.01
15.392,-1.17,-0.06,-0.99
15.392,-0.96,-0.26,-0.94
15.393,-0.78,-0.40,-0.87
15.395,-0.66,-0.47,-0.78
15.400,-0.57,-0.48,-0.70
15.405,-0.52,-0.45,-0.61
15.411,-0.49,-0.42,-0.54
15.414,-0.48,-0.39,-0.49
15.419,-0.50,-0.38,-0.47
15.424,-0.57,-0.36,-0.48
15.429,-0.66,-0.33,-0.50
15.434,-0.77,-0.28,-0.54
15.438,-0.88,-0.21,-0.58
15.445,-0.94,-0.14,-0.64
15.448,-0.95,-0.09,-0.70
15.453,-0.91,-0.06,-0.76
15.463,-0.82,-0.05,-0.82
15.468,-0.70,-0.07,-0.88
15.473,-0.55,-0.11,-0.93
15.481,-0.38,-0.15,-0.97
15.483,-0.20,-0.19,-1.00
15.488,-0.02,-0.23,-1.04
15.492,0.14,-0.26,-1.07
15.499,0.29,-0.28,-1.09
15.503,0.40,-0.30,-1.10
15.507,0.47,-0.31,-1.09
15.529,0.50,-0.32,-1.05
15.530,0.48,-0.33,-0.99
15.530,0.40,-0.34,-0.92
15.530,0.24,-0.32,-0.83
15.532,0.02,-0.24,-0.73
15.536,-0.24,-0.09,-0.64
15.542,-0.51,0.13,-0.54
15.547,-0.76,0.38,-0.46
15.551,-0.96,0.59,-0.38
15.557,-1.08,0.77,-0.31
15.562,-1.14,0.90,-0.23
15.566,-1.12,0.98,-0.15
15.572,-1.02,1.00,-0.05
15.576,-0.84,0.99,0.04
15.581,-0.58,0.94,0.13
15.586,-0.24,0.85,0.21
15.591,0.17,0.72,0.27
15.596,0.63,0.55,0.31
15.602,1.09,0.34,0.33
15.606,1.50,0.11,0.34
15.615,1.81,-0.09,0.35
15.616,2.04,-0.24,0.36
15.621,2.19,-0.36,0.39
15.625,2.26,-0.45,0.43
15.644,2.24,-0.47,0.47
15.646,2.14,-0.42,0.51
15.647,1.95,-0.27,0.55
15.647,1.70,-0.03,0.60
15.649,1.42,0.27,0.66
15.654,1.17,0.62,0.72
15.659,0.99,0.97,0.82
15.664,0.94,1.26,0.95
15.669,1.01,1.43,1.10
15.674,1.20,1.50,1.25
15.679,1.48,1.47,1.40
15.684,1.81,1.36,1.53
15.688,2.11,1.18,1.64
15.693,2.35,0.90,1.72
15.699,2.50,0.55,1.74
15.703,2.53,0.15,1.67
15.708,2.45,-0.25,1.52
15.713,2.28,-0.60,1.30
15.718,2.01,-0.87,1.05
15.723,1.64,-1.00,0.79
15.730,1.21,-0.93,0.55
15.733,0.78,-0.65,0.33
15.738,0.41,-0.22,0.15
15.742,0.15,0.29,0.04
15.748,0.00,0.77,-0.00
15.753,-0.02,1.17,0.02
15.757,0.04,1.42,0.09
15.767,0.19,1.52,0.21
15.768,0.41,1.43,0.36
15.772,0.68,1.20,0.50
15.777,0.95,0.87,0.62
15.796,1.22,0.49,0.69
