time,wx (rad/s),wy (rad/s),wz (rad/s)
3.967,-0.08,0.10,0.05
3.971,-0.13,0.11,0.11
3.977,-0.16,0.09,0.15
3.981,-0.19,0.06,0.18
3.986,-0.22,0.04,0.18
3.993,-0.25,0.04,0.17
3.997,-0.27,0.05,0.15
4.002,-0.27,0.04,0.13
4.014,-0.26,0.00,0.09
4.018,-0.23,-0.04,0.06
4.022,-0.19,-0.08,0.03
4.030,-0.15,-0.08,0.01
4.036,-0.11,-0.05,-0.00
4.036,-0.09,-0.00,-0.01
4.045,-0.10,0.04,-0.03
4.045,-0.14,0.07,-0.06
4.050,-0.20,0.09,-0.08
4.054,-0.27,0.10,-0.12
4.060,-0.34,0.12,-0.15
4.064,-0.39,0.14,-0.19
4.069,-0.42,0.15,-0.21
4.075,-0.40,0.16,-0.22
4.079,-0.35,0.16,-0.23
4.083,-0.26,0.16,-0.22
4.089,-0.14,0.15,-0.20
4.094,0.01,0.16,-0.18
4.099,0.15,0.21,-0.16
4.103,0.28,0.17,-0.13
4.111,0.40,0.10,-0.09
4.114,0.52,0.10,-0.06
4.119,0.59,0.09,-0.01
4.130,0.61,0.05,0.03
4.131,0.55,0.00,0.07
4.137,0.42,-0.03,0.11
4.138,0.25,-0.05,0.15
4.153,0.03,-0.04,0.19
4.154,-0.18,-0.02,0.21
4.154,-0.38,0.01,0.23
4.159,-0.53,0.03,0.26
4.162,-0.62,0.04,0.28
4.167,-0.65,0.04,0.31
4.172,-0.63,0.02,0.35
4.178,-0.57,-0.02,0.40
4.182,-0.49,-0.06,0.46
4.188,-0.39,-0.09,0.51
4.193,-0.29,-0.10,0.54
4.198,-0.18,-0.12,0.55
4.202,-0.09,-0.13,0.54
4.208,-0.03,-0.11,0.52
4.213,-0.00,-0.08,0.48
4.216,-0.02,-0.09,0.44
4.221,-0.06,-0.11,0.42
4.227,-0.11,-0.11,0.41
4.231,-0.16,-0.08,0.42
4.236,-0.22,-0.05,0.42
4.241,-0.29,-0.04,0.42
4.246,-0.35,-0.04,0.42
4.250,-0.40,-0.04,0.42
4.255,-0.45,-0.05,0.41
4.261,-0.49,-0.07,0.41
4.268,-0.51,-0.09,0.41
4.270,-0.52,-0.13,0.42
4.278,-0.49,-0.13,0.46
4.281,-0.41,-0.08,0.54
4.285,-0.30,0.00,0.62
4.290,-0.18,0.07,0.67
4.295,-0.08,0.10,0.70
4.300,-0.00,0.11,0.69
4.304,0.04,0.10,0.66
4.312,0.06,0.09,0.62
4.315,0.06,0.06,0.58
4.320,0.05,0.00,0.54
4.326,0.06,-0.06,0.52
4.334,0.07,-0.13,0.51
4.338,0.09,-0.20,0.49
4.344,0.11,-0.27,0.47
4.349,0.14,-0.31,0.45
4.354,0.18,-0.33,0.43
4.361,0.21,-0.33,0.43
4.364,0.24,-0.32,0.43
4.369,0.26,-0.30,0.43
4.374,0.28,-0.26,0.45
4.382,0.31,-0.21,0.47
4.384,0.34,-0.18,0.48
4.390,0.36,-0.17,0.49
4.406,0.38,-0.19,0.48
4.410,0.43,-0.21,0.47
4.410,0.47,-0.22,0.45
4.411,0.52,-0.23,0.42
4.413,0.55,-0.26,0.39
4.418,0.57,-0.30,0.34
4.422,0.58,-0.34,0.27
4.428,0.59,-0.36,0.22
4.433,0.60,-0.35,0.18
4.437,0.61,-0.32,0.18
4.443,0.62,-0.28,0.19
4.447,0.61,-0.24,0.21
4.453,0.59,-0.19,0.23
4.457,0.57,-0.15,0.25
4.462,0.53,-0.13,0.27
4.466,0.48,-0.13,0.27
4.473,0.41,-0.15,0.26
4.478,0.34,-0.17,0.24
4.483,0.27,-0.17,0.20
4.487,0.22,-0.14,0.15
4.492,0.18,-0.11,0.10
4.497,0.13,-0.09,0.04
4.501,0.09,-0.09,-0.02
4.506,0.03,-0.09,-0.08
4.512,-0.03,-0.09,-0.13
4.518,-0.09,-0.08,-0.17
4.521,-0.16,-0.07,-0.19
4.528,-0.22,-0.04,-0.19
4.531,-0.28,0.00,-0.19
4.535,-0.32,0.06,-0.18
4.539,-0.34,0.10,-0.18
4.546,-0.36,0.12,-0.19
4.550,-0.38,0.12,-0.21
4.555,-0.40,0.13,-0.23
4.566,-0.42,0.15,-0.26
4.568,-0.45,0.17,-0.30
4.571,-0.48,0.20,-0.35
4.590,-0.51,0.23,-0.40
4.592,-0.55,0.27,-0.45
4.595,-0.58,0.32,-0.49
4.595,-0.62,0.36,-0.52
4.595,-0.66,0.40,-0.53
4.599,-0.69,0.44,-0.52
4.603,-0.72,0.46,-0.51
4.610,-0.75,0.45,-0.48
4.614,-0.76,0.43,-0.42
4.619,-0.75,0.38,-0.34
4.623,-0.72,0.35,-0.25
4.631,-0.67,0.37,-0.15
4.634,-0.59,0.41,-0.05
4.638,-0.50,0.46,0.04
4.645,-0.38,0.51,0.11
4.649,-0.24,0.55,0.17
4.653,-0.08,0.57,0.21
4.664,0.08,0.58,0.24
4.669,0.25,0.57,0.25
4.677,0.39,0.53,0.25
4.680,0.50,0.47,0.25
4.683,0.56,0.40,0.23
4.697,0.58,0.31,0.21
4.697,0.56,0.23,0.18
4.698,0.48,0.17,0.15
4.702,0.37,0.12,0.13
4.706,0.21,0.07,0.11
4.711,0.04,0.01,0.09
4.715,-0.14,-0.05,0.06
4.720,-0.29,-0.08,0.03
4.726,-0.38,-0.08,0.02
4.731,-0.41,-0.06,0.01
4.735,-0.38,-0.03,0.02
4.740,-0.31,-0.02,0.03
4.745,-0.22,-0.02,0.05
4.750,-0.12,-0.05,0.05
4.755,-0.01,-0.08,0.05
4.760,0.09,-0.12,0.04
4.765,0.17,-0.15,0.01
4.770,0.24,-0.17,-0.02
4.775,0.28,-0.17,-0.05
4.780,0.30,-0.13,-0.08
4.784,0.30,-0.09,-0.09
4.791,0.27,-0.04,-0.10
4.809,0.22,-0.00,-0.12
4.811,0.14,-0.00,-0.14
4.812,0.05,-0.03,-0.16
4.813,-0.03,-0.08,-0.19
4.818,-0.08,-0.13,-0.22
4.819,-0.10,-0.16,-0.23
4.824,-0.10,-0.19,-0.23
4.837,-0.08,-0.20,-0.21
4.838,-0.06,-0.21,-0.19
4.838,-0.03,-0.22,-0.16
4.844,-0.01,-0.24,-0.15
4.848,0.01,-0.25,-0.14
4.853,0.01,-0.24,-0.15
4.858,0.01,-0.19,-0.16
4.862,0.03,-0.08,-0.17
4.868,0.05,0.05,-0.18
4.873,0.09,0.18,-0.20
4.877,0.14,0.27,-0.21
4.882,0.19,0.32,-0.22
4.887,0.24,0.35,-0.23
4.894,0.29,0.37,-0.26
4.897,0.34,0.37,-0.28
4.903,0.39,0.36,-0.30
4.907,0.44,0.32,-0.31
4.912,0.48,0.28,-0.32
4.916,0.50,0.22,-0.32
4.922,0.51,0.16,-0.32
4.930,0.51,0.10,-0.31
4.932,0.50,0.04,-0.32
4.936,0.47,-0.00,-0.35
4.941,0.43,-0.02,-0.38
4.946,0.38,0.01,-0.40
4.951,0.33,0.07,-0.42
4.956,0.29,0.15,-0.41
4.962,0.25,0.21,-0.39
4.966,0.19,0.25,-0.37
4.971,0.13,0.26,-0.36
4.975,0.05,0.27,-0.34
4.985,-0.04,0.27,-0.33
4.990,-0.12,0.28,-0.33
4.995,-0.20,0.29,-0.33
5.000,-0.28,0.29,-0.34
5.005,-0.35,0.28,-0.34
5.011,-0.39,0.25,-0.34
5.015,-0.42,0.21,-0.33
5.020,-0.41,0.16,-0.30
5.025,-0.37,0.11,-0.26
5.031,-0.29,0.07,-0.22
5.035,-0.18,0.06,-0.18
5.039,-0.07,0.07,-0.13
5.046,0.04,0.09,-0.09
5.050,0.13,0.12,-0.06
5.054,0.19,0.14,-0.04
5.059,0.20,0.15,-0.03
5.064,0.17,0.15,-0.03
5.069,0.11,0.12,-0.05
5.074,0.03,0.07,-0.09
5.081,-0.05,0.02,-0.12
5.085,-0.12,-0.05,-0.15
5.088,-0.17,-0.12,-0.18
5.099,-0.19,-0.19,-0.20
5.100,-0.16,-0.24,-0.22
5.103,-0.10,-0.29,-0.23
5.108,-0.02,-0.35,-0.24
5.113,0.07,-0.42,-0.23
5.117,0.15,-0.50,-0.23
5.122,0.22,-0.56,-0.26
5.129,0.26,-0.62,-0.29
5.132,0.28,-0.67,-0.33
5.137,0.27,-0.71,-0.36
5.142,0.23,-0.73,-0.39
5.149,0.15,-0.71,-0.41
5.153,0.04,-0.67,-0.44
5.157,-0.10,-0.63,-0.47
5.164,-0.26,-0.60,-0.50
5.168,-0.43,-0.56,-0.53
5.173,-0.60,-0.48,-0.55
5.178,-0.74,-0.35,-0.55
5.184,-0.86,-0.18,-0.52
5.188,-0.93,0.03,-0.46
5.192,-0.97,0.23,-0.38
5.197,-0.97,0.39,-0.29
5.201,-0.94,0.51,-0.21
5.207,-0.87,0.60,-0.13
5.219,-0.78,0.65,-0.07
5.220,-0.66,0.66,-0.04
5.221,-0.53,0.62,-0.02
5.226,-0.38,0.56,-0.02
5.233,-0.21,0.51,-0.03
5.236,-0.03,0.48,-0.04
5.240,0.15,0.44,-0.04
5.245,0.32,0.38,-0.03
5.250,0.45,0.29,-0.00
5.255,0.55,0.20,0.03
5.260,0.61,0.10,0.06
5.265,0.63,-0.01,0.09
5.270,0.62,-0.10,0.09
5.274,0.58,-0.17,0.07
5.280,0.52,-0.22,0.04
5.284,0.46,-0.24,0.01
5.291,0.39,-0.24,-0.01
5.298,0.33,-0.23,-0.01
5.302,0.27,-0.22,0.00
5.310,0.23,-0.21,0.03
5.317,0.21,-0.21,0.06
5.320,0.18,-0.21,0.08
5.325,0.16,-0.22,0.10
5.333,0.14,-0.23,0.13
5.338,0.12,-0.25,0.16
5.339,0.10,-0.28,0.18
5.345,0.08,-0.30,0.21
5.355,0.05,-0.30,0.24
5.358,0.03,-0.30,0.26
5.360,-0.00,-0.30,0.27
5.364,-0.02,-0.32,0.28
5.368,-0.03,-0.36,0.27
5.373,-0.03,-0.41,0.26
5.378,-0.03,-0.46,0.25
5.382,-0.01,-0.50,0.23
5.391,0.00,-0.54,0.21
5.393,0.04,-0.58,0.19
5.404,0.09,-0.63,0.18
5.405,0.14,-0.66,0.19
5.408,0.20,-0.70,0.20
5.415,0.25,-0.71,0.23
5.417,0.29,-0.71,0.26
5.421,0.32,-0.68,0.29
5.427,0.32,-0.63,0.34
5.432,0.32,-0.55,0.40
5.436,0.30,-0.46,0.47
5.441,0.28,-0.38,0.53
5.447,0.28,-0.31,0.57
5.453,0.28,-0.23,0.58
5.458,0.28,-0.15,0.55
5.461,0.27,-0.08,0.51
5.467,0.25,-0.03,0.47
5.472,0.22,-0.01,0.43
5.476,0.18,-0.01,0.40
5.480,0.15,-0.03,0.38
5.486,0.12,-0.06,0.36
5.491,0.10,-0.09,0.35
5.501,0.09,-0.13,0.34
5.502,0.08,-0.16,0.33
5.506,0.08,-0.19,0.33
5.510,0.08,-0.22,0.31
5.523,0.08,-0.25,0.29
5.525,0.08,-0.26,0.27
5.526,0.06,-0.24,0.24
5.532,0.03,-0.19,0.22
5.534,-0.07,-0.09,0.22
5.540,-0.20,0.03,0.23
5.544,-0.33,0.14,0.25
5.550,-0.42,0.22,0.27
5.555,-0.47,0.30,0.27
5.559,-0.51,0.37,0.28
5.567,-0.53,0.42,0.28
5.570,-0.53,0.45,0.27
5.574,-0.52,0.45,0.25
5.579,-0.50,0.42,0.22
5.584,-0.48,0.37,0.18
5.588,-0.46,0.30,0.14
5.593,-0.44,0.24,0.09
5.598,-0.43,0.18,0.03
5.603,-0.42,0.12,-0.02
5.608,-0.43,0.07,-0.08
5.616,-0.45,0.03,-0.16
5.619,-0.47,0.01,-0.24
5.623,-0.49,-0.02,-0.34
5.634,-0.52,-0.10,-0.41
5.638,-0.54,-0.20,-0.45
5.643,-0.53,-0.28,-0.45
5.658,-0.48,-0.32,-0.43
5.660,-0.39,-0.31,-0.39
5.661,-0.29,-0.27,-0.32
5.688,-0.17,-0.20,-0.24
5.689,-0.05,-0.12,-0.16
5.690,0.05,-0.05,-0.09
5.690,0.12,0.01,-0.03
5.690,0.13,0.07,-0.01
5.691,0.09,0.12,-0.02
5.692,-0.01,0.15,-0.05
5.699,-0.15,0.16,-0.12
5.701,-0.32,0.16,-0.20
5.705,-0.51,0.15,-0.29
5.710,-0.68,0.13,-0.39
5.716,-0.84,0.09,-0.47
5.720,-0.97,0.04,-0.55
5.725,-1.06,-0.01,-0.61
5.731,-1.10,-0.04,-0.66
5.735,-1.10,-0.05,-0.67
5.740,-1.04,-0.05,-0.65
5.745,-0.93,-0.01,-0.59
5.753,-0.77,0.06,-0.49
5.756,-0.58,0.16,-0.36
5.761,-0.37,0.27,-0.21
5.766,-0.18,0.39,-0.04
5.771,0.00,0.49,0.11
5.775,0.16,0.58,0.25
5.785,0.30,0.63,0.37
5.787,0.42,0.65,0.45
5.794,0.51,0.65,0.50
5.795,0.58,0.63,0.52
5.802,0.62,0.58,0.51
5.803,0.63,0.51,0.48
5.808,0.60,0.39,0.41
5.815,0.55,0.26,0.32
5.818,0.49,0.11,0.22
5.823,0.42,-0.02,0.12
5.827,0.34,-0.15,0.04
5.833,0.26,-0.26,-0.03
5.838,0.21,-0.35,-0.07
5.843,0.18,-0.42,-0.09
5.857,0.18,-0.46,-0.11
5.858,0.20,-0.46,-0.12
5.859,0.24,-0.43,-0.12
5.864,0.27,-0.37,-0.11
5.868,0.30,-0.27,-0.10
5.873,0.32,-0.14,-0.07
5.883,0.32,-0.01,-0.03
5.884,0.31,0.11,0.01
5.887,0.28,0.21,0.04
5.892,0.23,0.29,0.06
5.898,0.17,0.36,0.07
5.901,0.11,0.41,0.07
5.906,0.04,0.44,0.05
5.912,-0.01,0.47,0.02
5.916,-0.04,0.46,-0.03
5.921,-0.04,0.44,-0.09
5.926,-0.03,0.41,-0.14
5.932,0.01,0.36,-0.16
5.936,0.07,0.29,-0.17
5.940,0.12,0.21,-0.19
5.946,0.18,0.14,-0.21
5.950,0.23,0.08,-0.23
5.960,0.28,0.03,-0.23
5.966,0.33,-0.02,-0.23
5.970,0.39,-0.06,-0.22
5.975,0.45,-0.07,-0.21
5.981,0.51,-0.05,-0.21
5.986,0.57,-0.02,-0.21
5.990,0.60,0.02,-0.20
5.994,0.60,0.06,-0.20
6.001,0.59,0.09,-0.20
6.005,0.56,0.13,-0.20
6.010,0.52,0.19,-0.21
6.014,0.47,0.22,-0.24
6.020,0.42,0.25,-0.28
6.024,0.37,0.26,-0.33
6.031,0.31,0.29,-0.38
6.037,0.25,0.31,-0.42
6.040,0.20,0.32,-0.46
6.045,0.16,0.32,-0.47
6.049,0.12,0.34,-0.47
6.054,0.09,0.36,-0.44
6.058,0.07,0.39,-0.40
6.067,0.06,0.42,-0.35
6.070,0.05,0.45,-0.30
6.076,0.06,0.50,-0.26
6.079,0.08,0.54,-0.22
6.092,0.10,0.56,-0.19
6.092,0.12,0.57,-0.18
6.093,0.14,0.55,-0.18
6.099,0.16,0.51,-0.18
6.102,0.17,0.45,-0.19
6.107,0.20,0.36,-0.19
6.112,0.23,0.27,-0.18
6.117,0.28,0.19,-0.17
6.122,0.35,0.14,-0.15
6.128,0.43,0.10,-0.13
6.133,0.49,0.04,-0.09
6.137,0.52,-0.02,-0.06
6.141,0.52,-0.05,-0.03
6.147,0.49,-0.03,0.01
6.153,0.44,0.01,0.04
6.158,0.37,0.03,0.08
6.162,0.29,0.03,0.12
6.169,0.18,0.02,0.17
6.174,0.06,0.02,0.21
6.177,-0.05,-0.00,0.24
6.184,-0.16,-0.04,0.25
6.188,-0.24,-0.09,0.24
6.192,-0.28,-0.15,0.21
6.195,-0.28,-0.24,0.19
6.204,-0.25,-0.32,0.17
6.206,-0.19,-0.40,0.14
6.211,-0.11,-0.47,0.09
6.220,-0.02,-0.54,0.02
6.221,0.07,-0.60,-0.05
6.225,0.15,-0.67,-0.14
6.230,0.19,-0.73,-0.23
6.236,0.17,-0.75,-0.31
6.240,0.11,-0.75,-0.38
6.244,0.02,-0.71,-0.42
6.250,-0.10,-0.62,-0.43
6.255,-0.22,-0.51,-0.42
6.259,-0.35,-0.39,-0.39
6.267,-0.48,-0.26,-0.37
6.271,-0.59,-0.16,-0.35
6.275,-0.65,-0.07,-0.34
6.285,-0.66,-0.01,-0.34
6.288,-0.59,0.04,-0.35
6.294,-0.47,0.07,-0.36
6.299,-0.31,0.11,-0.36
6.303,-0.13,0.16,-0.33
6.309,0.03,0.22,-0.27
6.314,0.15,0.29,-0.19
6.321,0.23,0.34,-0.09
6.324,0.26,0.38,-0.01
6.330,0.24,0.41,0.06
6.341,0.18,0.42,0.12
6.342,0.09,0.42,0.15
6.350,-0.02,0.41,0.17
6.350,-0.14,0.39,0.18
6.362,-0.26,0.37,0.18
6.362,-0.35,0.36,0.19
6.362,-0.40,0.35,0.20
6.368,-0.42,0.35,0.22
6.373,-0.42,0.34,0.24
6.377,-0.40,0.33,0.26
6.383,-0.39,0.30,0.28
6.387,-0.37,0.27,0.29
6.392,-0.35,0.21,0.30
6.397,-0.34,0.14,0.30
6.402,-0.34,0.06,0.30
6.407,-0.34,-0.06,0.28
6.413,-0.33,-0.20,0.25
6.418,-0.30,-0.30,0.23
6.422,-0.23,-0.36,0.22
6.428,-0.14,-0.39,0.22
6.435,-0.05,-0.42,0.24
6.440,0.02,-0.43,0.27
6.442,0.07,-0.43,0.30
6.447,0.10,-0.42,0.31
6.451,0.10,-0.41,0.32
6.456,0.09,-0.40,0.32
6.460,0.07,-0.38,0.33
6.467,0.04,-0.36,0.34
6.470,0.01,-0.34,0.35
6.475,-0.01,-0.32,0.36
6.480,-0.01,-0.30,0.38
6.485,-0.00,-0.28,0.40
6.490,0.02,-0.27,0.42
6.495,0.04,-0.25,0.44
6.505,0.07,-0.24,0.46
6.506,0.10,-0.24,0.48
6.515,0.12,-0.23,0.49
6.517,0.13,-0.23,0.51
6.535,0.13,-0.25,0.52
6.536,0.11,-0.26,0.52
6.536,0.09,-0.29,0.53
6.537,0.06,-0.31,0.53
6.538,0.03,-0.32,0.52
6.544,-0.01,-0.32,0.50
6.549,-0.04,-0.28,0.49
6.555,-0.07,-0.24,0.47
6.559,-0.07,-0.20,0.45
6.563,-0.07,-0.17,0.42
6.569,-0.06,-0.15,0.40
6.574,-0.04,-0.16,0.37
6.579,-0.01,-0.15,0.34
6.584,0.01,-0.15,0.31
6.588,0.03,-0.14,0.30
6.593,0.04,-0.13,0.30
6.599,0.04,-0.12,0.30
6.604,0.04,-0.11,0.31
6.614,0.04,-0.10,0.31
6.624,0.03,-0.09,0.30
6.625,0.01,-0.10,0.29
6.629,0.00,-0.12,0.27
6.664,-0.01,-0.14,0.25
6.666,-0.02,-0.17,0.23
6.668,-0.04,-0.20,0.22
6.669,-0.04,-0.20,0.21
6.672,-0.04,-0.17,0.21
6.672,-0.04,-0.12,0.21
6.673,-0.03,-0.07,0.21
6.673,-0.02,-0.04,0.19
6.674,0.01,-0.01,0.17
6.678,0.04,0.02,0.15
6.681,0.09,0.04,0.13
6.689,0.13,0.05,0.11
6.691,0.17,0.04,0.09
6.696,0.21,0.03,0.07
6.701,0.25,0.02,0.06
6.705,0.28,0.00,0.05
6.710,0.31,0.01,0.05
6.716,0.32,0.02,0.07
6.721,0.33,0.07,0.09
6.725,0.32,0.14,0.13
6.730,0.30,0.24,0.16
6.737,0.28,0.35,0.19
6.740,0.23,0.45,0.20
6.745,0.17,0.55,0.20
6.750,0.11,0.62,0.19
6.757,0.05,0.66,0.17
6.761,-0.00,0.69,0.16
6.765,-0.04,0.70,0.14
6.772,-0.07,0.68,0.12
6.776,-0.10,0.65,0.10
6.778,-0.13,0.59,0.07
6.789,-0.18,0.52,0.04
6.790,-0.24,0.43,0.00
6.793,-0.31,0.33,-0.03
6.798,-0.38,0.23,-0.07
6.806,-0.45,0.12,-0.10
6.808,-0.51,0.03,-0.13
6.813,-0.56,-0.05,-0.16
6.819,-0.59,-0.11,-0.18
6.822,-0.62,-0.15,-0.19
6.828,-0.65,-0.17,-0.21
6.833,-0.67,-0.19,-0.22
6.838,-0.68,-0.19,-0.21
6.842,-0.68,-0.19,-0.18
6.848,-0.65,-0.18,-0.14
6.854,-0.61,-0.17,-0.08
6.858,-0.55,-0.16,-0.03
6.864,-0.46,-0.15,0.04
6.869,-0.36,-0.14,0.12
6.873,-0.24,-0.13,0.19
6.879,-0.13,-0.12,0.26
6.882,-0.03,-0.11,0.32
6.888,0.06,-0.10,0.36
6.891,0.12,-0.09,0.39
6.896,0.15,-0.08,0.40
6.906,0.15,-0.07,0.38
6.907,0.13,-0.06,0.34
6.917,0.08,-0.06,0.29
6.933,0.02,-0.07,0.22
6.934,-0.05,-0.11,0.14
6.934,-0.12,-0.18,0.05
6.937,-0.17,-0.25,-0.03
6.940,-0.19,-0.32,-0.11
6.945,-0.18,-0.37,-0.17
6.952,-0.15,-0.41,-0.21
6.955,-0.10,-0.43,-0.24
6.960,-0.05,-0.44,-0.25
6.964,0.00,-0.44,-0.25
6.971,0.06,-0.42,-0.25
6.975,0.11,-0.38,-0.24
6.980,0.17,-0.32,-0.22
6.987,0.22,-0.25,-0.20
6.990,0.26,-0.18,-0.18
6.994,0.30,-0.10,-0.16
7.000,0.34,-0.01,-0.14
7.005,0.38,0.06,-0.13
7.009,0.40,0.14,-0.13
7.013,0.42,0.21,-0.14
7.019,0.42,0.27,-0.16
7.024,0.41,0.31,-0.18
7.029,0.38,0.34,-0.20
7.042,0.34,0.36,-0.23
7.044,0.30,0.37,-0.25
7.045,0.26,0.37,-0.27
7.051,0.23,0.36,-0.29
7.073,0.21,0.35,-0.31
7.074,0.20,0.34,-0.32
7.074,0.19,0.33,-0.34
7.074,0.19,0.33,-0.36
7.074,0.19,0.32,-0.37
7.078,0.20,0.30,-0.39
7.083,0.21,0.29,-0.40
7.089,0.24,0.28,-0.42
7.093,0.26,0.27,-0.43
7.098,0.28,0.26,-0.43
7.103,0.30,0.26,-0.43
7.108,0.30,0.27,-0.43
7.116,0.29,0.28,-0.44
7.121,0.26,0.29,-0.45
7.123,0.23,0.30,-0.45
7.128,0.19,0.32,-0.47
7.133,0.16,0.33,-0.48
7.141,0.13,0.35,-0.49
7.143,0.12,0.36,-0.50
7.148,0.10,0.37,-0.51
7.165,0.08,0.37,-0.52
7.169,0.06,0.37,-0.53
7.169,0.04,0.36,-0.55
7.170,0.03,0.36,-0.56
7.177,0.02,0.34,-0.58
7.178,0.00,0.33,-0.60
7.181,-0.02,0.31,-0.62
7.193,-0.05,0.29,-0.62
7.194,-0.08,0.26,-0.62
7.195,-0.11,0.23,-0.62
7.200,-0.15,0.20,-0.61
7.206,-0.18,0.17,-0.59
7.209,-0.21,0.14,-0.57
7.214,-0.22,0.11,-0.54
7.219,-0.23,0.09,-0.51
7.224,-0.22,0.07,-0.48
7.229,-0.20,0.06,-0.45
7.234,-0.17,0.05,-0.42
7.239,-0.14,0.04,-0.37
7.244,-0.09,0.03,-0.33
7.250,-0.03,0.01,-0.28
7.260,0.04,0.00,-0.22
7.264,0.12,-0.01,-0.15
7.271,0.19,-0.02,-0.09
7.275,0.25,-0.03,-0.03
7.280,0.30,-0.05,0.03
7.285,0.33,-0.06,0.07
7.290,0.33,-0.08,0.10
7.293,0.31,-0.10,0.10
7.299,0.27,-0.13,0.08
7.309,0.22,-0.15,0.04
7.310,0.17,-0.17,-0.01
7.316,0.13,-0.19,-0.05
7.318,0.11,-0.18,-0.09
7.339,0.14,-0.16,-0.13
7.340,0.19,-0.11,-0.15
7.340,0.24,-0.07,-0.17
7.341,0.30,-0.04,-0.19
7.343,0.33,-0.03,-0.21
7.348,0.33,-0.02,-0.24
7.353,0.31,-0.00,-0.26
7.357,0.27,0.01,-0.27
7.361,0.21,0.03,-0.29
7.367,0.14,0.05,-0.31
7.372,0.05,0.05,-0.34
7.376,-0.05,0.06,-0.37
7.381,-0.17,0.05,-0.40
7.387,-0.29,0.03,-0.42
7.394,-0.41,0.00,-0.44
7.397,-0.51,-0.03,-0.45
7.402,-0.59,-0.07,-0.45
7.408,-0.63,-0.11,-0.45
7.411,-0.63,-0.15,-0.45
7.416,-0.58,-0.18,-0.43
7.427,-0.48,-0.18,-0.39
7.428,-0.35,-0.17,-0.35
7.433,-0.19,-0.12,-0.28
7.454,-0.01,-0.07,-0.21
7.455,0.17,-0.02,-0.13
7.456,0.36,0.02,-0.05
7.456,0.52,0.04,0.03
7.457,0.64,0.04,0.09
7.461,0.73,0.02,0.14
7.464,0.77,0.01,0.18
7.470,0.77,-0.02,0.21
7.474,0.71,-0.04,0.24
7.479,0.62,-0.07,0.26
7.484,0.50,-0.08,0.28
7.490,0.36,-0.08,0.30
7.494,0.22,-0.07,0.32
7.499,0.07,-0.04,0.34
7.505,-0.07,-0.00,0.37
7.510,-0.19,0.04,0.40
7.514,-0.29,0.08,0.43
7.519,-0.36,0.11,0.45
7.527,-0.40,0.13,0.47
7.528,-0.40,0.13,0.49
7.534,-0.39,0.12,0.51
7.539,-0.35,0.09,0.52
7.545,-0.30,0.05,0.53
7.548,-0.24,0.01,0.53
7.556,-0.16,-0.03,0.52
7.560,-0.08,-0.07,0.50
7.563,0.00,-0.10,0.48
7.567,0.07,-0.14,0.46
7.572,0.12,-0.17,0.43
7.582,0.14,-0.21,0.40
7.589,0.15,-0.24,0.38
7.592,0.15,-0.26,0.37
7.597,0.14,-0.28,0.37
7.601,0.13,-0.28,0.37
7.607,0.11,-0.26,0.39
7.611,0.08,-0.23,0.42
7.616,0.04,-0.20,0.44
7.621,-0.01,-0.17,0.47
7.626,-0.05,-0.14,0.50
7.631,-0.09,-0.11,0.53
7.637,-0.11,-0.09,0.55
7.641,-0.13,-0.08,0.56
7.646,-0.14,-0.08,0.57
7.652,-0.15,-0.08,0.58
7.657,-0.16,-0.09,0.59
7.661,-0.15,-0.12,0.60
7.667,-0.11,-0.14,0.62
7.674,-0.05,-0.15,0.63
7.678,0.04,-0.15,0.64
7.681,0.14,-0.14,0.65
7.686,0.25,-0.14,0.65
7.693,0.34,-0.15,0.64
7.696,0.41,-0.16,0.63
7.701,0.47,-0.16,0.61
7.712,0.52,-0.15,0.59
7.714,0.55,-0.14,0.58
7.724,0.56,-0.12,0.56
7.745,0.53,-0.09,0.53
7.746,0.47,-0.06,0.51
7.746,0.39,-0.03,0.49
7.747,0.30,-0.01,0.48
7.747,0.21,0.01,0.46
7.748,0.12,0.02,0.44
7.749,0.04,0.02,0.42
7.760,-0.04,-0.01,0.41
7.760,-0.10,-0.05,0.39
7.764,-0.15,-0.11,0.37
7.768,-0.18,-0.17,0.35
7.773,-0.19,-0.22,0.33
7.778,-0.17,-0.26,0.30
7.783,-0.13,-0.28,0.28
7.788,-0.08,-0.30,0.25
7.793,-0.01,-0.31,0.22
7.798,0.06,-0.31,0.18
7.802,0.12,-0.33,0.14
7.807,0.17,-0.34,0.10
7.813,0.21,-0.33,0.06
7.817,0.24,-0.31,0.03
7.823,0.26,-0.27,-0.00
7.828,0.27,-0.23,-0.03
7.833,0.27,-0.19,-0.07
7.845,0.26,-0.13,-0.11
7.847,0.25,-0.06,-0.15
7.849,0.25,0.01,-0.17
7.854,0.24,0.09,-0.19
7.876,0.21,0.16,-0.20
7.877,0.16,0.24,-0.20
7.877,0.12,0.31,-0.20
7.877,0.08,0.38,-0.18
7.878,0.06,0.44,-0.15
7.881,0.04,0.49,-0.11
7.887,0.02,0.51,-0.09
7.891,-0.02,0.51,-0.08
7.896,-0.07,0.48,-0.10
7.900,-0.13,0.43,-0.13
7.910,-0.19,0.36,-0.16
7.915,-0.27,0.28,-0.19
7.920,-0.34,0.18,-0.22
7.925,-0.41,0.10,-0.26
7.930,-0.47,0.05,-0.31
7.935,-0.52,0.02,-0.36
7.941,-0.59,-0.01,-0.41
